technique,case,label,axis,observable,multiplicity_bin,no_shoving,no_shoving_err,shoving,shoving_err,shoving2x,shoving2x_err,shoving_over_no_shoving,shoving2x_over_no_shoving,delta_shoving_over_sigma,delta_shoving2x_over_sigma,effect_scale_2x_over_nominal
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{2},10_15,0.4912089497,0.0005929095674,0.4943112681,0.0005828550015,0.495871069,0.0007826767936,1.0063156797161263,1.009491112291108,3.7313425335106363,4.748066291284367,1.5027855619204122
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{2},15_20,0.4874332163,0.0003399453039,0.4901123106,0.0004317992693,0.4923119831,0.0003704505384,1.0054963310057865,1.0100090979376286,4.875002926206052,9.70341504288792,1.8210507931729234
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{2},20_25,0.4839715982,0.0003203098079,0.4861062319,0.0002319934386,0.4887230428,0.0003446522186,1.0044106590302802,1.0098176104086927,5.39731981584765,10.098410504571513,2.225882876298631
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{2},25_30,0.4747000989,0.0005787914604,0.4767914846,0.0006807492761,0.4799923794,0.0004627411625,1.004405698892514,1.011148682109533,2.3405540072752893,7.141767194362127,2.5305138597820647
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{2},30_35,0.4540669355,0.001339610325,0.4631972232,0.001386469998,0.4623493593,0.001103768056,1.0201078012649085,1.018240534935405,4.735836062001333,4.771643527513227,0.9071372197833348
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{2},35_40,0.4310256844,0.0027736906,0.4301270293,0.005625840027,0.4326894779,0.004547416004,0.997915077610164,1.0038600797126882,-0.14327054170307682,0.3123573680347237,-1.8514260921682297
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{2},40_999,0.4335915289,0.0233638523,0.4259910649,0.01648186945,0.376341654,0.02025485776,0.9824709121525459,0.8679635761214246,-0.2658217325508985,-1.8514685062601564,7.532418402350143
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{4},0_10,0.4345546658,0.006271437465,0.4474680195,0.003757459001,0.4485679306,0.005276104449,1.0297162928310226,1.0322474153492336,1.7663124240334178,1.7098478008609634,1.0851762544070964
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{4},10_15,0.4344356919,0.0008805260302,0.4378970715,0.0008451192799,0.4376368815,0.0009818024414,1.007967530441299,1.0073686155619481,2.8360984018420776,2.427330302536394,0.9248305502233876
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{4},15_20,0.4353533631,0.0006176726917,0.4367775903,0.0005285191515,0.4378082177,0.0004132989349,1.0032714280414847,1.005638763377225,1.7519719787443517,3.303119382899564,1.723639739502217
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{4},20_25,0.432776737,0.0004502391457,0.4341926401,0.0005195764895,0.4355642445,0.0004866709168,1.0032716710001905,1.0064409827555032,2.0594545333854724,4.204409905445049,1.9687134663381582
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{4},25_30,0.4206472716,0.0007511821796,0.4218886049,0.0009146968928,0.4245062219,0.0007012787727,1.0029510076109098,1.0091738388919578,1.0487641946245567,3.755117533769435,3.108714073810704
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{4},30_35,0.3923551161,0.0018963769,0.4015003788,0.002158558749,0.4012847182,0.001574816222,1.0233086362958732,1.0227589796426257,3.182887626368735,3.622536815841423,0.9764183263975565
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{4},35_40,0.3562107233,0.004419242123,0.3594140774,0.007427206567,0.3555257499,0.006864539011,1.00899286262447,0.9980770556437655,0.3706506030409099,-0.08390124927529746,-0.2138300601859642
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{4},40_999,0.355171521,0.03194809458,0.3434966314,0.0271888144,0.2940478853,0.03778723739,0.9671288689838394,0.8279038940737593,-0.278296189461346,-1.2352479820249989,5.235478689237449
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{6},0_10,0.429655763,0.007331869471,0.4410359829,0.004591314862,0.4460009822,0.006032949193,1.0264868317383653,1.038042592716253,1.3155094493112296,1.721476796117829,1.43628324791861
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{6},10_15,0.4299186113,0.0008852862358,0.4332386322,0.0008715951886,0.433143206,0.001017899946,1.0077224405102185,1.0075004771025133,2.672392092027705,2.3903257962144147,0.9712573496148863
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{6},15_20,0.4310422349,0.0006378686518,0.4325426108,0.0005682051847,0.433437084,0.0003895106954,1.0034808094857528,1.0055559499884172,1.7563777351661802,3.2042738983754444,1.5961660674501355
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{6},20_25,0.4283008293,0.0004829799722,0.4296431947,0.0005036764499,0.4311731111,0.0005240039499,1.003134164839685,1.0067062251658359,1.9236421063271394,4.030504463582281,2.1397168014014736
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{6},25_30,0.414954887,0.0008485431326,0.4163211198,0.0009602585539,0.4190851407,0.0007372585341,1.0032924851418847,1.0099535005596887,1.066159070089702,3.674312704944876,3.0230965762204636
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{6},30_35,0.3846784819,0.002121445602,0.3938257276,0.00244577881,0.3934948304,0.001778245366,1.0237789378153415,1.0229187462123028,2.8252748061970507,3.184917424927612,0.9638254824618943
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{6},35_40,0.3442896619,0.005280249339,0.3480153911,0.007718497329,0.343298657,0.00820015862,1.0108214960026367,0.9971215955351926,0.39839685308157397,-0.10160886124377712,-0.2659895142137474
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{6},40_999,0.3414847767,0.03663132442,0.3239677593,0.03808324201,0.2884223029,0.04273378678,0.9487033724628111,0.8446124763956425,-0.33150332707817926,-0.9427419197767922,3.0291957008617234
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{8},0_10,0.4307741777,0.007749872081,0.4395734795,0.004518696428,0.4452191603,0.005923160047,1.0204267160278302,1.033532610234729,0.9808589616550577,1.4808993382989013,1.6416055419306175
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{8},10_15,0.4293953491,0.0009323892181,0.4325358215,0.0008587776256,0.4325668452,0.001011005815,1.0073137084660613,1.0073859582006357,2.477464801162226,2.3060197792010997,1.0098786730302172
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{8},15_20,0.4303575896,0.0006351404319,0.4318649193,0.0005881169899,0.4328010643,0.000389885386,1.003502505210611,1.0056777776413124,1.7413446990840422,3.278683100930716,1.6210618685480667
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{8},20_25,0.427536197,0.0005010906006,0.4288600649,0.0005049590754,0.4304415652,0.0005383822215,1.0030965048323148,1.0067956075307467,1.8609598936266927,3.9502423216358107,2.1946058213209834
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{8},25_30,0.4138845,0.0008789236436,0.4152590134,0.0009831953021,0.4180895257,0.0007476750012,1.0033210071892038,1.0101599013734508,1.0422616066304782,3.6441315342875757,3.0592831615901552
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{8},30_35,0.382999644,0.002201375033,0.3921101991,0.002538111369,0.3918231045,0.001852706847,1.023787372241004,1.0230377772883779,2.7116595224422007,3.0666284466224,0.9684876940154853
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{8},35_40,0.3411774033,0.005797459794,0.3449262481,0.007802766434,0.3407628592,0.008923753782,1.0109879633403025,0.998784960269964,0.3856523877068792,-0.03895500712916705,-0.11057915761143985
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{8},40_999,0.3401225874,0.03777037663,0.3189691706,0.04462097895,0.2926562547,0.03737556873,0.9378064921777083,0.8604434563936285,-0.3618410268780361,-0.8932831264321629,2.2439085443633875
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{2},0_10,0.5053763987,0.003551028933,0.5132512518,0.002926637994,0.5126952321,0.002492475153,1.0155821544501422,1.0144819453754204,1.7113174668488764,1.6869655778087105,0.929393006708917
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{2},10_15,0.4730711961,0.0006705177072,0.4792491203,0.0006699681827,0.4847168062,0.0005331480256,1.0130591848561714,1.0246170348057682,6.517713854837882,13.594439768495597,1.8850360935150359
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{2},15_20,0.4488058694,0.0003361171194,0.4553181907,0.0003958709954,0.4628335304,0.00034693961,1.01451033006477,1.0312555203851352,12.540202649329721,29.0394896673564,2.1540185678492243
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{2},20_25,0.4223145183,0.0004202929536,0.4305062336,0.0003724643153,0.4377777433,0.0003904001803,1.019397190825869,1.036615423647395,14.586820705068709,26.95650226499615,1.8876663108640994
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{2},25_30,0.3953448304,0.0006328423029,0.4051709524,0.0004558056671,0.413788636,0.0006387160628,1.0248545604859893,1.0466524516871487,12.599164334785069,20.512783715476072,1.877017769573794
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{2},30_35,0.3697585733,0.001180933875,0.3829258379,0.001442210329,0.3888937441,0.001479729426,1.0356104375957684,1.05175044524113,7.063902390961621,10.107319249230068,1.4532381159865186
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{2},35_40,0.3519568551,0.003627959129,0.3532082903,0.003876517763,0.3761487734,0.002994459725,1.0035556494549436,1.068735465581787,0.2357028610237105,5.1426933015298,19.33133916961926
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{2},40_999,0.3177590485,0.02558236733,0.3222724446,0.02439634612,0.3617677605,0.01772084758,1.014203831869795,1.1384971166289226,0.12767654601394907,1.4141386569376744,9.750686849753757
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{4},0_10,0.4620300698,0.005471454437,0.4671414317,0.005906445691,0.4770746543,0.005371426952,1.011062833858871,1.0325619163846034,0.6348517998480347,1.9621491178301533,2.9433612399857685
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{4},10_15,0.4421146536,0.0009343443492,0.4449690272,0.000750892032,0.4505814494,0.0007828589958,1.0064561841069002,1.0191506789722022,2.3812603578770126,6.94590811114736,2.966253541582679
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{4},15_20,0.4098194015,0.0003939932651,0.4160688381,0.0005488276771,0.4222905845,0.0004458924252,1.0152492453435005,1.0304309238517104,9.250129718665244,20.959209273907412,1.9955691685871355
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{4},20_25,0.3738693783,0.0005098925451,0.3807636051,0.0005308925561,0.3881502597,0.0005359596643,1.0184402018462928,1.0381975155733154,9.365934399862065,19.304779156606244,2.071426109741555
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{4},25_30,0.3374209482,0.0009936912552,0.3464953146,0.001237352898,0.3535127699,0.001098300514,1.0268933107099838,1.0476906421662413,5.718055862059567,10.864705216109298,1.7733273036010588
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{4},30_35,0.2999138117,0.003309291165,0.3122708134,0.002928579286,0.3195689335,0.002346576841,1.041201842722604,1.0655359007595848,2.7963040642716863,4.844951587082396,1.59060606101559
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{4},35_40,0.2923014336,0.007450887202,0.2768526667,0.009293357488,0.3141174942,0.00549933503,0.9471478237046869,1.0746354895742805,-1.2969697375041793,2.355797635578408,-1.4121554646539503
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{6},0_10,0.4631236144,0.004500025503,0.4760963833,0.003428746289,0.4780307908,0.00468441446,1.0280114606481616,1.032188331444323,2.2930492412439767,2.29493402102933,1.1491129237644875
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{6},10_15,0.440367736,0.0009123976843,0.4446567127,0.000738658296,0.4506246788,0.0007429914779,1.0097395343695206,1.023291767224291,3.653554479105258,8.717069986408319,2.3914661975197946
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{6},15_20,0.4070235325,0.0004422375941,0.4138793656,0.0005592153363,0.4200809103,0.0004962733302,1.016843824871477,1.0320801544809943,9.616165758339438,19.643233684551753,1.9045647129303684
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{6},20_25,0.3691205819,0.0005327769112,0.3760417684,0.0005689718601,0.3840412859,0.0005545714098,1.0187504756965164,1.0404223029861883,8.879300224821376,19.402085003974488,2.1558014655435236
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{6},25_30,0.3292280929,0.001184128858,0.3394535906,0.001406171753,0.3473811496,0.001189049093,1.0310590071762373,1.0551382372631057,5.562365277509513,10.817664894274966,1.7752736573399208
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{6},30_35,0.2881671169,0.004348339548,0.3020363282,0.003706678355,0.3114683943,0.002528927261,1.0481290559769625,1.0808602926338955,2.427317897618749,4.632219972620261,1.6800722763521565
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{6},35_40,0.2829028394,0.008590412523,0.2661068536,0.01192719433,0.3065461667,0.006936077554,0.9406298436748741,1.0835740190877703,-1.1426814983484388,2.141405808924572,-1.4076772617895439
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{8},0_10,0.4657521204,0.004538850725,0.4750621221,0.004076927742,0.4799846753,0.004971555949,1.0199891772731047,1.0305582181521293,1.5259733801586444,2.1142178291064027,1.528738163388309
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{8},10_15,0.4398661962,0.0008779873486,0.44391706,0.0007313545848,0.4498231112,0.0006346270773,1.0092093091831,1.022636235941788,3.545023094417875,9.1909898453339,2.457973284611564
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{8},15_20,0.4062875671,0.0004101764745,0.4131464057,0.0005224080049,0.4192126994,0.0004529389725,1.016881733913142,1.0318127684591902,10.326545131020236,21.15186860501335,1.88444911067014
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{8},20_25,0.3681037306,0.0005454252545,0.3750589822,0.0005942762356,0.3832449161,0.0005344747256,1.0188948142108287,1.0411329314031135,8.622598067246601,19.827548350425783,2.1769428872997216
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{8},25_30,0.3275719585,0.001198438896,0.3379960256,0.001433010683,0.3463178397,0.001250825593,1.0318222205213576,1.0572267580101795,5.580054741931258,10.821459910916051,1.7983269888966809
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{8},30_35,0.2853464004,0.004732944993,0.2990538497,0.004263018905,0.3097958307,0.002795981174,1.0480379261164143,1.0856833317880537,2.151950159986071,4.447683555916306,1.7836600934938351
event_shape,thrustlt0p90,Thrust<0.90,thrust,v2{8},35_40,0.2803990456,0.009407748363,0.2662871632,0.01342708125,0.3055691537,0.007255082947,0.9496721453890712,1.0897653130243037,-0.860749115819165,2.118639241589777,-1.7836109589461986
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{2},0_10,0.4875650295,0.005820689773,0.4953926232,0.006244624655,0.4958046515,0.007259605134,1.0160544608952518,1.0168995344240537,0.9169311084428574,0.8855085095341975,1.0526379262633465
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{2},10_15,0.4573263669,0.001224130676,0.4588642317,0.000745989638,0.4628633827,0.000706540495,1.0033627293576455,1.0121073618333725,1.0727848169480168,3.9175191656271258,3.600456815189444
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{2},15_20,0.4366829744,0.0005946442071,0.4398656992,0.00053807038,0.4426381084,0.0004618205976,1.007288410555445,1.0136372021560547,3.9687394218562075,7.909444295310559,1.8710804025531709
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{2},20_25,0.4217144319,0.0005089538324,0.4247258413,0.0003799414891,0.4281071855,0.0004053009413,1.0071408734731517,1.0151589633088864,4.741409724588829,9.82567433987107,2.1228444063434124
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{2},25_30,0.410362569,0.000553074551,0.4132199728,0.0007596982735,0.4168171382,0.0004435871008,1.006963119972085,1.0157289423733966,3.0407671806251253,9.103946075443409,2.2588929153100454
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{2},30_35,0.397100784,0.001226824919,0.4050985216,0.0014572462,0.4044349593,0.001197209761,1.0201403218584428,1.018469304507845,4.198495202134486,4.278534572425046,0.9170312489372024
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{2},35_40,0.3850518314,0.002485098764,0.3866688976,0.004926264711,0.3861044799,0.004998575198,1.004199606567564,1.0027337839068904,0.2930747278687472,0.1885707847543206,0.6509619086714074
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{2},40_999,0.3985922013,0.01743982524,0.3842598643,0.01765565124,0.3685937979,0.01725333906,0.964042605567155,0.9247391110459241,-0.5775274803914857,-1.2228211784218586,2.0930573569404576
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{4},0_10,0.4001238877,0.01160195128,0.4260443196,0.009934780307,0.420887811,0.01041741195,1.0647810158223652,1.0518937357610803,1.6969931392331392,1.3316563204871785,0.8010639398335025
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{4},10_15,0.3834781909,0.002323250934,0.382021194,0.001576459394,0.3849277873,0.001561162873,0.9962005742840798,1.0037801273563898,-0.5189441274632612,0.5178872740030014,-0.9949207167152984
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{4},15_20,0.3644140774,0.001068496496,0.3649045737,0.001065941507,0.3657085017,0.0007879335302,1.0013459861471312,1.0035520699673168,0.32498766504703847,0.9750101489838358,2.6390093054727575
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{4},20_25,0.3525401281,0.000937863739,0.3546742848,0.0007261073385,0.3550485987,0.0007376252144,1.0060536561086022,1.0071154186433167,1.7993141578572887,2.1023398499992414,1.1753919475547312
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{4},25_30,0.3458779872,0.0008757428244,0.3460463769,0.001005268686,0.3497219749,0.001038501724,1.000486847114392,1.0111137101586556,0.12630247579776444,2.8296674466540876,22.827926529948957
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{4},30_35,0.33500796,0.002186198745,0.3399503055,0.002614683814,0.3400510462,0.001815157521,1.0147529196022687,1.0150536309644702,1.4501205925555827,1.7747818496739178,1.0203831763683844
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{4},35_40,0.3161602643,0.004007001287,0.3226064413,0.006115412667,0.3185427398,0.00834181263,1.0203889537297557,1.0075356576047751,0.8816795654667494,0.25744549902360003,0.3695951104041949
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{4},40_999,0.3356778719,0.02557761489,0.3004612208,0.03299227897,0.3010304357,0.03484465471,0.8950879576879253,0.8967836753614739,-0.8435991512828221,-0.8015679025631753,0.9838367680565742
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{6},0_10,0.3952869585,0.01662409332,0.4141209195,0.01178042097,0.415998036,0.01231170861,1.0476462999727323,1.052395043789435,0.9243682192632088,1.0011794777972614,1.0996665810235031
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{6},10_15,0.3743879015,0.002643764914,0.3710927434,0.001888248094,0.3745695995,0.001711799434,0.9911985454476551,1.0004853201699948,-1.0142562139939366,0.05768989898535306,-0.05514090507523944
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{6},15_20,0.3569228442,0.001316744028,0.3572813127,0.001172583352,0.3571472878,0.000890841099,1.0010043305039875,1.0006288294617371,0.2033091586895444,0.1411786889083137,0.6261180550034003
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{6},20_25,0.3472969438,0.001025273307,0.3488104973,0.0007086997765,0.3494531092,0.0008363020276,1.004358096225781,1.0062084203114718,1.2143683316856009,1.6296348109731125,1.4245716454687334
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{6},25_30,0.340653326,0.001108989936,0.3409844221,0.001220445495,0.3447430381,0.00108773368,1.0009719444218785,1.0120054958747122,0.20078064258612197,2.632764324548095,12.352039483399382
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{6},30_35,0.3294222006,0.002572110308,0.3339434055,0.003083594619,0.3343578843,0.001996014312,1.0137246515012202,1.014982850855256,1.1259358765247882,1.5159957424737927,1.091674411836545
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{6},35_40,0.3077729155,0.005365876303,0.3135515103,0.005801692955,0.311270239,0.00889857755,1.01877551437758,1.0113633244638123,0.7312201142316155,0.3365654660855994,0.6052204075634433
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{6},40_999,0.3268267987,0.02881187309,0.288919794,0.03888893286,0.292352726,0.03917361212,0.8840150047340657,0.8945188312674313,-0.7832170987518191,-0.708932591303586,0.909438056972093
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},0_10,0.3976252083,0.01710087253,0.4115655698,0.01345609195,0.411958776,0.0135878187,1.0350590485940274,1.0360479350926506,0.6406357601581827,0.656241753605041,1.0282063130141963
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},10_15,0.3730782303,0.002825119474,0.3690003595,0.002135430979,0.3728365317,0.001697929506,0.989069662958568,0.9993521503524726,-1.151492329223163,-0.07332869678343883,0.059270784155301556
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},15_20,0.356023559,0.001376383967,0.356240696,0.001214783563,0.3561813288,0.0009173881992,1.0006098950322555,1.0004431442695623,0.1182797456789614,0.09538127759953509,0.7265910462056691
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},20_25,0.3468996606,0.001042350951,0.3481723575,0.0007114644317,0.3490040043,0.0008900712283,1.0036687752815863,1.0060661451682031,1.008465656033289,1.5352721763658599,1.6534523656025581
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},25_30,0.3401118523,0.001196853142,0.3404970561,0.001301940326,0.3441841509,0.001101614018,1.0011325797598496,1.0119734098428534,0.21781685500075948,2.503478128296376,10.571802770378785
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},30_35,0.3284265627,0.002644565712,0.3325214487,0.00313878618,0.3332712937,0.002080039652,1.012468193700095,1.014751337285789,0.9976936335764187,1.4399282059631324,1.1831174298869427
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},35_40,0.3064681512,0.005882182633,0.3115046357,0.005782725322,0.3102829878,0.009255234605,1.016433957265312,1.0124477424001899,0.6105839697484566,0.34786949909880704,0.7574403534846663
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},40_999,0.326671413,0.0289611519,0.2901216087,0.03428044395,0.2949274952,0.03579931554,0.8881144696306804,0.9028261533249008,-0.8144537205324989,-0.6893786720646662,0.8685112932328336
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},0_10,0.5603946644,0.005690207831,0.5606775,0.006281120761,0.5587865757,0.004066357024,1.0005047078745886,0.9971304353839241,0.03337169670844364,-0.22992946729502994,-5.685595094816434
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},10_15,0.5155600019,0.0006897793883,0.5229763141,0.001064808533,0.5262645236,0.0007504006087,1.0143849642576395,1.0207629018165694,5.845575754504363,10.502219431125267,1.4433752802369821
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},15_20,0.4838359581,0.0004938424509,0.4898930315,0.0005417360963,0.4968912067,0.0003575678855,1.012518857473483,1.026982799400167,8.262868283594697,21.412546871519567,2.1553723618406133
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},20_25,0.446938205,0.0004210554917,0.4554863013,0.0004119654032,0.4620324168,0.0004471944613,1.0191259019801184,1.0337724804707622,14.51117746614089,24.574458144973953,1.7657980526026575
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},25_30,0.4116054107,0.0006824855694,0.4211716877,0.0006255153209,0.4292582309,0.0006310211989,1.0232413781532441,1.0428877263055862,10.333283866817547,18.991693130332852,1.84531769255688
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},30_35,0.3791158295,0.001193039767,0.3925460182,0.001804730925,0.397464703,0.001735909218,1.0354250275376593,1.0483991225694784,6.207843229396892,8.71120363288513,1.366240930032499
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},35_40,0.3566200273,0.003639959783,0.357527104,0.004570427421,0.378653467,0.003099464908,1.0025435383056513,1.0617840783278971,0.15524736906060058,4.608740795430122,24.29060265796688
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},40_999,0.314712551,0.02403904086,0.3248857085,0.0262012911,0.3627883006,0.0178273443,1.0323252360532642,1.152760827133329,0.28609905287821485,1.6063762584904173,4.725745138616022
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},0_10,0.5183257717,0.008003007475,0.5272955613,0.008018290038,0.5337023083,0.007283275126,1.0173053127776783,1.0296657766978634,0.7917705992594254,1.4209892343824642,1.714258336672694
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},10_15,0.4933058712,0.001010915558,0.4960462162,0.001079235699,0.4999013899,0.001290882259,1.005555062609196,1.0133700389252533,1.8531502988947868,4.022609612891207,2.4068205645639598
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},15_20,0.4554125691,0.0005535308335,0.4608812992,0.0007779352018,0.46633025,0.0005261872484,1.0120082985649856,1.0239731655223654,5.727817873023288,14.295383112880723,1.9963832005532753
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},20_25,0.409504231,0.0005821119883,0.4167875859,0.000598903579,0.4224074775,0.0006005294422,1.0177857866870244,1.031509433903749,8.720611845105648,15.427950820170327,1.7716075458577545
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},25_30,0.3643784751,0.001200374979,0.3721646864,0.001247169897,0.3782456331,0.0009837337651,1.0213684721575915,1.0380570174903836,4.4981212507656885,8.935157637579165,1.7809891699188756
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},30_35,0.3181343568,0.002836493057,0.3302913672,0.002984245961,0.3347893655,0.002447610055,1.038213447055147,1.052352122127037,2.9527303416163453,4.445449048503795,1.3699921405019093
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},35_40,0.3012134344,0.008035166007,0.284043787,0.009538458104,0.3173612585,0.005722902494,0.9429984010035909,1.0536092426692907,-1.376676335217772,1.6369031634561466,-0.9404866462196569
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},0_10,0.519060082,0.006929259742,0.5300795291,0.007367857163,0.5302526224,0.007581375011,1.0212296176919264,1.0215630921893932,1.0894870512752832,1.0897305817257046,1.0157079841147418
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},10_15,0.4918457626,0.001170032929,0.4953279634,0.001011585314,0.4996010778,0.001023266985,1.0070798633734128,1.0157677788235966,2.2513739336287593,4.9893765441590565,2.227130382601715
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},15_20,0.4530382215,0.0005703274381,0.4589643598,0.0008231240317,0.4643870823,0.0005640585543,1.013080879313844,1.0250505592274846,5.917839737664074,14.148154068088195,1.9150516281403662
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},20_25,0.4057241194,0.0005891871147,0.4130287821,0.0006098150222,0.4188141116,0.0005874835252,1.0180040139363722,1.032263283285593,8.614517241432223,15.732546110177992,1.79200501619329
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},25_30,0.358244097,0.001379091384,0.3664952215,0.001271950758,0.3730968472,0.001050029974,1.0230321296822373,1.0414598602583536,4.398019208116503,8.56887787936384,1.8000880001265247
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},30_35,0.3093663071,0.003609818602,0.3225911795,0.003558238159,0.3277819833,0.002544969104,1.0427482634549636,1.0595270906280279,2.609118528209923,4.169510796888005,1.3925031291795331
